Region,Year,Crop,Sown_Area_Ha,Gross_Harvest_Ton,Harvested_Area_Ha_Est,Mineral_Fertilizer_Ton_Total,Organic_Fertilizer_Ton_Total,Mineral_Fertilizer_Kg_Per_Ha_Proxy,Organic_Fertilizer_Ton_Per_Ha_Proxy,Has_Mineral_Fertilizer_Data,Has_Organic_Fertilizer_Data,Log_Mineral_Fertilizer_Kg_Total,Log_Organic_Fertilizer_Ton_Total,Log_Mineral_Fertilizer_Kg_Per_Ha_Proxy,Log_Organic_Fertilizer_Ton_Per_Ha_Proxy,Yield_tons_per_hectare
Краснодарский край,2024.0,Wheat,6433.5,37038.32,6433.614729894042,1209.88,,188.0593767000855,,1,0,14.006032565629091,,5.242061128155273,,5.757000000000001
Краснодарский край,2024.0,Rice,390.0,2448.78,380.00931098696464,2173.175,70695.4,5572.24358974359,181.2702564102564,1,1,14.591700249976215,11.166149931210576,8.625732495522206,5.205490510996462,6.444
Краснодарский край,2024.0,Barley,62.0,217.2,62.00399657436483,2173.175,70695.4,35051.20967741936,1140.2483870967742,1,1,14.591700249976215,11.166149931210576,10.464593934053871,7.039878018630435,3.503
Краснодарский край,2024.0,Barley,74.6,453.5,74.60108570488568,895.4459999999999,,12003.297587131368,,1,0,13.70507831391846,,9.393019996917031,,6.079000000000001
Краснодарский край,2024.0,Maize,2320.82,88851.35,4188.532975062461,13958.539000000002,109986.0,6014.485828284831,47.3910083504968,1,1,16.451602065301937,11.60811745597235,8.702092394604264,3.87931401858144,21.213
Краснодарский край,2024.0,Soybean,,7182.99,6311.942003514938,13958.539000000002,109986.0,,,1,1,16.451602065301937,11.60811745597235,,,1.138
Краснодарский край,2024.0,Soybean,6309.77,7312.12,6308.990509059534,13958.539000000002,109986.0,2212.2104292232525,17.43106325587145,1,1,16.451602065301937,11.60811745597235,7.702199423295181,2.914037461600461,1.159
Краснодарский край,2024.0,Maize,7362.09,14617.409,7193.606791338582,7142.264,17777.94,970.1408159911113,2.4147952551517298,1,1,15.781540510900712,9.785769889742893,6.878471479394741,1.228117536657831,2.032
Краснодарский край,2024.0,Wheat,37539.18,243721.826,37495.66553846154,7142.264,17777.94,190.2615880261636,0.4735835998548716,1,1,15.781540510900712,9.785769889742893,5.253642061857562,0.3876972571511052,6.5
Краснодарский край,2024.0,Barley,5362.64,31880.095,5362.505466778805,12004.306,106915.0,2238.506780242567,19.93700863753673,1,1,16.30077606002376,11.579798758404518,7.714010933212571,3.041518341251959,5.945
Краснодарский край,2024.0,Maize,17697.29,55800.81,17686.46909667195,7799.47,,440.7154993787184,,1,0,15.869566468847085,,6.090666008271455,,3.155
Краснодарский край,2024.0,Maize,262.6,6498.8,262.59899789882013,7799.47,,29700.95201827875,,1,0,15.869566468847085,,10.2989680471522,,24.748
Краснодарский край,2024.0,Soybean,2935.73,3505.91,2936.2730318257954,7799.47,,2656.739550299244,,1,0,15.869566468847085,,7.885231247376296,,1.194
Краснодарский край,2024.0,Wheat,41832.58,290072.66000000003,41833.38044418806,7799.47,,186.44487143752548,,1,0,15.869566468847085,,5.233484783178541,,6.934000000000001
Краснодарский край,2024.0,Maize,7539.9,20056.63,7376.472968002941,10242.855,117677.0,1358.4868499582224,15.607236170240986,1,1,16.142091044938518,11.675707359889566,7.214862591321237,2.8098385142495874,2.7190000000000003
Краснодарский край,2024.0,Maize,3648.74,110801.86000000002,4799.318231039113,10242.855,117677.0,2807.230715260611,32.25140733513487,1,1,16.142091044938518,11.675707359889566,7.940309925324811,3.504097092074866,23.087000000000003
Краснодарский край,2024.0,Soybean,1993.39,2332.26,1637.823033707865,10242.855,117677.0,5138.409944867788,59.03360606805492,1,1,16.142091044938518,11.675707359889566,8.544693555141235,4.094904506558255,1.4240000000000002
Краснодарский край,2024.0,Barley,677.9,2587.4,677.8621954414461,10242.855,117677.0,15109.684319221124,173.5905000737572,1,1,16.142091044938518,11.675707359889566,9.623157343402156,5.162443232267495,3.817
Краснодарский край,2024.0,Wheat,34789.58,220059.949,34562.58033610806,10242.855,117677.0,294.4230715058934,3.3825358052612304,1,1,16.142091044938518,11.675707359889566,5.688408469640164,1.4776275078337808,6.367000000000001
Краснодарский край,2024.0,Maize,11644.19,17219.718,10551.297794117649,18615.653,320116.12,1598.7074240458116,27.491488888449947,1,1,16.7395133976291,12.676442207814247,7.377576031535582,3.349605407181162,1.632
Краснодарский край,2024.0,Soybean,1977.64,985.754,1955.8611111111115,18615.653,320116.12,9413.064561800937,161.86774134827368,1,1,16.7395133976291,12.676442207814247,9.149960080000133,5.092938468670029,0.504
Краснодарский край,2024.0,Wheat,318.1,985.24,318.12721989021634,18615.653,320116.12,58521.38635649167,1006.338006916064,1,1,16.7395133976291,12.676442207814247,10.977164632779942,6.915066493713108,3.097
Краснодарский край,2024.0,Wheat,80288.63,519249.41900000005,80267.33946514146,18615.653,320116.12,231.8591436919524,3.987066661867315,1,1,16.7395133976291,12.676442207814247,5.450433737250706,1.606847893602642,6.469
Краснодарский край,2024.0,Maize,13359.25,26637.641,13032.11399217221,20295.84,116115.8,1519.2349869940304,8.691790332541123,1,1,16.825926546174596,11.662351860059914,7.326620198598081,2.27127916967665,2.044
Краснодарский край,2024.0,Maize,4280.41,62704.44,4143.282674772036,15611.305,108585.24,3647.151791533988,25.3679530699162,1,1,16.563505953309697,11.595299974955326,8.201975959849948,3.27214937391344,15.134
Краснодарский край,2024.0,Soybean,13113.77,18337.865,12009.079895219384,15611.305,108585.24,1190.4513347420304,8.280245878950142,1,1,16.563505953309697,11.595299974955326,7.082927452013551,2.2278880420236318,1.527
Краснодарский край,2024.0,Wheat,36412.23,234995.344,36292.71722007722,15611.305,108585.24,428.7379542532824,2.9821090331462807,1,1,16.563505953309697,11.595299974955326,6.063175614209347,1.3818115867704732,6.4750000000000005
Краснодарский край,2024.0,Maize,560.23,5288.860000000001,560.2012498675988,6054.975,38037.0,10808.016350427502,67.89532870428216,1,1,15.616390971295084,10.546340939041606,9.288135912082977,4.232588377525016,9.441
Краснодарский край,2024.0,Maize,7031.55,12901.081,6947.270328486807,6054.975,38037.0,861.1152590822792,5.409475862363205,1,1,15.616390971295084,10.546340939041606,6.759388972957486,1.857777498847243,1.857
Краснодарский край,2024.0,Soybean,139.66,291.2,175.95166163141994,6054.975,38037.0,43355.11241586711,272.3542889875412,1,1,15.616390971295084,10.546340939041606,10.677202973788331,5.610768715679012,1.6550000000000002
Краснодарский край,2024.0,Maize,3875.27,17153.74,3875.675553547221,3053.078,,787.8362023807373,,1,0,14.931661147569589,,6.670558697748364,,4.426
Краснодарский край,2024.0,Barley,212.0,637.79,212.03125,3053.078,,14401.311320754718,,1,0,14.931661147569589,,9.575143981069743,,3.008
Краснодарский край,2024.0,Wheat,87.9,311.54,78.890858445176,3053.078,,34733.53811149033,,1,0,14.931661147569589,,10.45548980554297,,3.949
Краснодарский край,2024.0,Soybean,,8477.69,7820.747232472324,6685.182000000001,,,,1,0,15.71540414286302,,,,1.084
Краснодарский край,2024.0,Soybean,7960.23,8896.910000000002,7818.022847100176,6685.182000000001,,839.8227186902892,,1,0,15.71540414286302,,6.734380839523923,,1.138
Краснодарский край,2024.0,Barley,4204.45,27948.290000000005,4148.477066943744,6685.182000000001,,1590.0253303047964,,1,0,15.71540414286302,,7.37213394920715,,6.737000000000001
Краснодарский край,2024.0,Maize,10821.48,15861.983,10469.955775577557,12377.804,,1143.8180359802911,,1,0,16.33141550740069,,7.043000982817903,,1.515
Краснодарский край,2024.0,Wheat,100512.36,516605.4410000001,99846.43235407808,12377.804,,123.14708360245446,,1,0,16.33141550740069,,4.821467020759648,,5.174
Краснодарский край,2024.0,Maize,913.8,13671.71,652.8057107386717,8862.943,113202.86,9698.996498139635,123.88144014007442,1,1,15.997389547298226,11.636945543109793,9.179880803474877,4.827364808332181,20.943
Краснодарский край,2024.0,Barley,3.8,18.880000000000003,3.800322061191627,8862.943,113202.86,2332353.4210526315,29790.226315789478,1,1,15.997389547298226,11.636945543109793,14.662388796487951,10.301969210210494,4.968
Краснодарский край,2024.0,Barley,4224.46,26177.702,4218.127940702546,8862.943,113202.86,2098.0061356954498,26.797001273535557,1,1,15.997389547298226,11.636945543109793,7.649219242968075,3.3249281470200023,6.206
Краснодарский край,2024.0,Soybean,,714.34,1542.850971922246,11440.399,105741.5,,,1,1,16.252661508339628,11.568762172407624,,,0.463
Краснодарский край,2024.0,Maize,16061.62,48183.768,14517.555890328413,4439.47,,276.4023803327435,,1,0,15.306045783166036,,5.625469088711773,,3.319
Краснодарский край,2024.0,Barley,55.0,89.65,55.0,4439.47,,80717.63636363637,,1,0,15.306045783166036,,11.298724761470972,,1.63
Краснодарский край,2024.0,Wheat,18498.93,96878.607,18498.8747374451,4439.47,,239.98523157825883,,1,0,15.306045783166036,,5.484735651854712,,5.237
Краснодарский край,2024.0,Maize,22414.83,94828.526,21986.674240667748,12439.229,312564.57,554.9553130672862,13.94454341166094,1,1,16.33636574625349,12.652569550148616,6.320687918839425,2.704346244025371,4.313000000000001
Краснодарский край,2024.0,Maize,458.2,6980.34,458.2079558881449,7698.544000000001,,16801.71104321257,,1,0,15.856541907929564,,9.729295523992146,,15.234000000000002
Краснодарский край,2024.0,Soybean,354.0,277.58000000000004,354.05612244897964,7698.544000000001,,21747.29943502825,,1,0,15.856541907929564,,9.987290846564823,,0.784
Краснодарский край,2024.0,Wheat,78375.14,488706.28,78318.3141025641,7698.544000000001,,98.22686122155572,,1,0,15.856541907929564,,4.597408756080063,,6.24
Краснодарский край,2024.0,Maize,35728.26,197726.205,34664.481942496495,9515.005,60195.0,266.3159359006008,1.6848007711542627,1,1,16.068380689295477,11.00536118390661,5.58843123940221,0.9876065245203952,5.704000000000001
Краснодарский край,2024.0,Maize,1274.6,23001.168,1264.634264350121,9515.005,60195.0,7465.091008943983,47.22658088812177,1,1,16.068380689295477,11.00536118390661,8.918126849186462,3.875910339760385,18.188
Краснодарский край,2024.0,Wheat,37409.67,200379.029,35743.67267213699,9515.005,60195.0,254.34613563819195,1.6090759421294014,1,1,16.068380689295477,11.00536118390661,5.542620019390699,0.9589961134846684,5.606000000000001
Краснодарский край,2024.0,Maize,8293.82,106267.74,8295.68618266979,13989.579000000002,282913.0,1686.7473612882843,34.11130215027575,1,1,16.453823324747123,12.55289824351659,7.431149996471364,3.558523077224757,12.81
Краснодарский край,2024.0,Soybean,,1382.36,3322.980769230769,13989.579000000002,282913.0,,,1,1,16.453823324747123,12.55289824351659,,,0.416
Краснодарский край,2024.0,Soybean,3320.1,1629.6,3318.940936863544,13989.579000000002,282913.0,4213.601698744013,85.21219240384326,1,1,16.453823324747123,12.55289824351659,8.346310369824772,4.456811610867539,0.491
Краснодарский край,2024.0,Maize,4744.26,10225.626,4622.796564195298,3568.4370000000004,,752.1588192889935,,1,0,15.087638522995444,,6.6242761209508,,2.212
Краснодарский край,2024.0,Maize,3724.0,6651.57,3613.020097772949,3291.902,32855.87,883.9693877551019,8.822736305048336,1,1,15.00697637497439,10.399916134467713,6.785553054302449,2.2846997296870186,1.841
Краснодарский край,2024.0,Soybean,2431.5,2891.84,2432.161480235492,3291.902,32855.87,1353.8564672013158,13.512593049557887,1,1,15.00697637497439,10.399916134467713,7.211450799438294,2.6750167586870304,1.189
Краснодарский край,2024.0,Rice,43115.12,294970.96,42929.84427303159,10183.904,,236.2026129116653,,1,0,16.13631909081766,,5.468914682710729,,6.871
Краснодарский край,2024.0,Soybean,16155.29,29328.154,15904.638828633404,10183.904,,630.3758087908047,,1,0,16.13631909081766,,6.447901261786493,,1.8440000000000003
Краснодарский край,2024.0,Wheat,187.46,641.08,187.4502923976608,10183.904,,54325.74415875386,,1,0,16.13631909081766,,10.902771910614836,,3.4200000000000004
Краснодарский край,2024.0,Barley,2942.4,16022.925,2858.174277559757,10183.904,,3461.0875475802063,,1,0,16.13631909081766,,8.149627023567831,,5.606000000000001
Краснодарский край,2024.0,Wheat,22497.89,123548.43,22313.24363373668,10183.904,,452.6604050424284,,1,0,16.13631909081766,,6.117348911630415,,5.537
Краснодарский край,2024.0,Barley,635.26,2208.9,614.0950792326939,10126.919000000002,122196.3,15941.37675912225,192.3563580266348,1,1,16.130707782609083,11.713392230549186,9.676736047823796,5.264534901022532,3.597
Краснодарский край,2024.0,Wheat,41905.29,231682.636,41647.06740967104,10126.919000000002,122196.3,241.6620670087237,2.91601131981189,1,1,16.130707782609083,11.713392230549186,5.4916698047145545,1.3650736153208505,5.563000000000001
Краснодарский край,2024.0,Maize,19351.4,65121.266,19329.553576729,8841.198,54990.0,456.87640170737,2.841654867348099,1,1,15.9949330589006,10.91492481446108,6.12659928242625,1.345903228803751,3.369
Краснодарский край,2024.0,Soybean,2939.13,3720.391000000001,2938.6974723538706,8841.198,54990.0,3008.100356227864,18.709618152310377,1,1,15.9949330589006,10.91492481446108,8.009396428093774,2.981106747679672,1.266
Краснодарский край,2024.0,Wheat,4.9,20.450000000000003,4.9005511622334055,8841.198,54990.0,1804326.1224489796,11222.448979591836,1,1,15.9949330589006,10.91492481446108,14.405698294900562,9.32576052752586,4.173
Краснодарский край,2024.0,Wheat,31393.86,231584.271,31392.74379829199,8841.198,54990.0,281.6218840244557,1.751616398875449,1,1,15.9949330589006,10.91492481446108,5.644109905413804,1.012188520411902,7.377
Краснодарский край,2024.0,Soybean,1243.87,892.8600000000001,1243.5376044568245,2639.632,,2122.112439402832,,1,0,14.78615045030748,,7.660638422808014,,0.718
Краснодарский край,2024.0,Soybean,,866.7600000000001,1243.5581061692972,2639.632,,,,1,0,14.78615045030748,,,,0.6970000000000001
Краснодарский край,2024.0,Wheat,481.65,946.4,367.6767676767677,2639.632,,5480.394477317554,,1,0,14.78615045030748,,8.6091148142347,,2.574
Краснодарский край,2024.0,Maize,10334.96,17878.025,10163.743604320636,5010.192,167384.35,484.78097641403554,16.195935930085845,1,1,15.42698499527315,12.028053918273567,6.1857578565053934,2.8446730727656058,1.759
Краснодарский край,2024.0,Soybean,5413.25,3865.8,5127.055702917772,5010.192,167384.35,925.5423266983788,30.92123031450608,1,1,15.42698499527315,12.028053918273567,6.831459729191762,3.463271315526353,0.754
Краснодарский край,2024.0,Soybean,,3589.12,5127.314285714286,5010.192,167384.35,,,1,1,15.42698499527315,12.028053918273567,,,0.7000000000000001
Краснодарский край,2024.0,Wheat,7.6,46.2,7.599934199703899,5010.192,167384.35,659235.7894736843,22024.25657894737,1,1,15.42698499527315,12.028053918273567,13.39883806529452,9.99994510017795,6.079000000000001
Краснодарский край,2024.0,Barley,6874.05,48979.477000000006,6731.648845519516,5010.192,167384.35,728.8559146354769,24.35017929750293,1,1,15.42698499527315,12.028053918273567,6.592847137449316,3.23278580289198,7.276000000000001
Краснодарский край,2024.0,Barley,138.0,463.31000000000006,138.0131069407209,10533.693,105423.68,76331.10869565218,763.9397101449275,1,1,16.170089629809166,11.565752043276978,11.242848950451172,6.639797020452775,3.357
Краснодарский край,2024.0,Barley,6817.09,52981.062000000005,6814.284501607717,10533.693,105423.68,1545.1890762774144,15.464616133863569,1,1,16.170089629809166,11.565752043276978,7.3435485219781,2.801213601488137,7.775
Краснодарский край,2024.0,Maize,871.2,11775.6,854.4808069080618,5492.617,14839.0,6304.656795224977,17.03282828282828,1,1,15.51891556685173,9.605081516721372,8.749202413508932,2.8921938902946294,13.781
Краснодарский край,2024.0,Barley,194.8,469.608,194.77727084197429,5492.617,14839.0,28196.185831622173,76.17556468172484,1,1,15.51891556685173,9.605081516721372,10.246977458741643,4.346082887261032,2.411
Краснодарский край,2024.0,Barley,8469.18,55085.05,8397.111280487805,5492.617,14839.0,648.5417714583938,1.7521176784529315,1,1,15.51891556685173,9.605081516721372,6.476267147296523,1.0123706802226144,6.56
Краснодарский край,2024.0,Barley,4057.47,31243.552000000003,4057.604155844156,12376.316,195689.1,3050.2544689178235,48.22933995815127,1,1,16.331295284998795,12.184287564470436,8.023308086324802,3.896489786370689,7.7
Краснодарский край,2024.0,Maize,6533.25,72919.47,6456.478661236054,10769.497,237340.43,1648.4134236406076,36.328080205104655,1,1,16.192228437089888,12.377255016312631,7.408175002865354,3.6197458639347344,11.294
Краснодарский край,2024.0,Soybean,55.0,50.0,55.00550055005501,10769.497,237340.43,195809.0363636364,4315.280545454545,1,1,16.192228437089888,12.377255016312631,12.184900266006135,8.370149325529331,0.909
Краснодарский край,2024.0,Soybean,,50.0,55.00550055005501,10769.497,237340.43,,,1,1,16.192228437089888,12.377255016312631,,,0.909
Краснодарский край,2024.0,Barley,1787.99,12862.005,1755.905119453925,10769.497,237340.43,6023.242300012864,132.74147506417822,1,1,16.192228437089888,12.377255016312631,8.703546991116523,4.895908645906854,7.325
Красноярский край,2024.0,Barley,5555.8,12956.05,5555.767581475128,5046.415000000001,,908.3147341516972,,1,0,15.434188846322876,,6.81269127644057,,2.3320000000000003
Красноярский край,2024.0,Barley,115.0,103.5,115.0,80.287,,698.1478260869566,,1,0,11.293375449166149,,6.549862202116305,,0.9
Красноярский край,2024.0,Wheat,18050.36,34840.676,17499.08387744852,885.2440000000001,,49.04301077651637,,1,0,13.6936197218362,,3.912882851185136,,1.991
Красноярский край,2024.0,Barley,5361.0,13157.54,5361.670741646291,2354.684,,439.2247714978549,,1,0,14.671917518524475,,6.087285440789077,,2.454
Красноярский край,2024.0,Barley,663.0,1494.62,648.9882761615285,1110.51,,1674.9773755656108,,1,0,13.920330827715556,,7.42415178188505,,2.3030000000000004
Красноярский край,2024.0,Wheat,27811.61,42801.888000000006,26851.874529485573,3580.6000000000004,,128.74479399071106,,1,0,15.091041221382072,,4.865569397855377,,1.594
Красноярский край,2024.0,Maize,,,,3331.2900000000004,,,,1,0,15.01887047451286,,,,4.8500000000000005
Красноярский край,2024.0,Barley,5789.0,12278.0,5788.778877887788,3331.2900000000004,,575.4517187769909,,1,0,15.01887047451286,,6.356891587332928,,2.121
Красноярский край,2024.0,Wheat,11103.0,22723.300000000003,10588.676607642125,3331.2900000000004,,300.0351256417185,,1,0,15.01887047451286,,5.707226954424486,,2.1460000000000004
Красноярский край,2024.0,Maize,1591.0,,,2173.8720000000003,,1366.3557510999372,,1,0,14.59202092729362,,7.220634045075991,,17.118000000000002
Красноярский край,2024.0,Maize,,,,2173.8720000000003,,,,1,0,14.59202092729362,,,,5.6000000000000005
Красноярский край,2024.0,Wheat,18312.04,35504.959,18170.398669396112,2173.8720000000003,,118.71271578699042,,1,0,14.59202092729362,,4.785094837389627,,1.954
Красноярский край,2024.0,Barley,15608.0,39095.321,15606.914570858284,12540.24,,803.4495130702204,,1,0,16.34445331148517,,6.690158208801591,,2.5050000000000003
Красноярский край,2024.0,Wheat,10320.59,21247.024,10319.098591549297,313.92800000000005,,30.41764085192804,,1,0,12.656922124672937,,3.447369545728689,,2.059
Красноярский край,2024.0,Soybean,,227.0,179.44664031620553,2695.0550000000003,,,,1,0,14.80692954133013,,,,1.265
Красноярский край,2024.0,Soybean,179.4,277.0,179.40414507772022,2695.0550000000003,,15022.603121516164,,1,0,14.80692954133013,,9.617377784799618,,1.544
Красноярский край,2024.0,Maize,683.0,,,1756.501,,2571.7437774524155,,1,0,14.378834889315325,,7.852728226076571,,21.997
Красноярский край,2024.0,Soybean,,,,1756.501,,,,1,0,14.378834889315325,,,,2.3000000000000003
Красноярский край,2024.0,Barley,23632.2,87309.95000000001,23301.2943688284,13863.31,,586.6279906229636,,1,0,16.444756412085514,,6.376094078670572,,3.747
Красноярский край,2024.0,Wheat,72052.3,267865.01900000003,71813.67801608579,13863.31,,192.40621048876997,,1,0,16.444756412085514,,5.264792694648232,,3.73
Курганская область,2024.0,Barley,4508.0,7637.900000000001,4508.79574970484,1206.0120000000002,,267.5270629991127,,1,0,14.002830435647322,,5.592951702162401,,1.6940000000000002
Курганская область,2024.0,Wheat,33969.3,64192.42,33892.51319957761,752.44,,22.150588914107736,,1,0,13.531077867215696,,3.1420202192630056,,1.894
Курганская область,2024.0,Barley,7703.68,15826.853,7705.381207400195,1452.525,,188.5494984215336,,1,0,14.188814667720116,,5.2446501958049705,,2.054
Курганская область,2024.0,Barley,5989.0,13376.13,5990.206000895656,2277.213,,380.2325930873268,,1,0,14.638463323941096,,5.943409669403423,,2.233
Курганская область,2024.0,Soybean,80.0,77.2,80.0,2579.03,33078.0,32237.875,413.475,1,1,14.762924304954094,10.40665391893463,10.380928301470792,6.027012659125529,0.965
Курганская область,2024.0,Wheat,30227.02,49751.490000000005,30225.692588092345,2579.03,33078.0,85.32200660204016,1.0943189239296496,1,1,14.762924304954094,10.40665391893463,4.458084566764496,0.7392284045426476,1.646
Курганская область,2024.0,Soybean,1512.3,2268.96,1512.64,1583.268,,1046.9271969847252,,1,0,14.275002254938284,,6.954569393941912,,1.5
Курганская область,2024.0,Barley,5979.0,12759.18,5978.997188378632,1583.268,,264.8048168590065,,1,0,14.275002254938284,,5.5827622682331,,2.134
Курганская область,2024.0,Wheat,240.0,1237.6,239.98448710490595,1583.268,,6596.95,,1,0,14.275002254938284,,8.794514273705857,,5.157
Курганская область,2024.0,Maize,146.0,3755.0,146.00101092577472,939.931,,6437.883561643836,,1,0,13.75356281120396,,8.770110444076625,,25.719
Курганская область,2024.0,Maize,21.8,89.0,21.797697771246632,247.38,,11347.70642201835,,1,0,12.418684937284803,,9.33685904478595,,4.083
Курганская область,2024.0,Wheat,786.36,2863.7290000000003,786.3066996155958,247.38,,314.58873798260345,,1,0,12.418684937284803,,5.754439903869245,,3.642
Курганская область,2024.0,Soybean,,121.45,149.01840490797545,478.104,,,,1,0,13.077585652622677,,,,0.8150000000000001
Курганская область,2024.0,Barley,7548.0,16688.993,7348.741963892558,3035.072,,402.102808691044,,1,0,14.92574603490476,,5.9991916378265655,,2.2710000000000004
Курганская область,2024.0,Soybean,,701.1,719.0769230769231,768.0340000000001,,,,1,0,13.551590584008062,,,,0.975
Курганская область,2024.0,Wheat,31399.0,103403.52,31401.00819921045,5685.155000000001,,181.06165801458644,,1,0,15.553369125423531,,5.204345410003633,,3.293
Курганская область,2024.0,Maize,286.48,5043.1,286.474664848898,509.5,,1778.4836637810663,,1,0,13.141187094351528,,7.484078524678306,,17.604
Курганская область,2024.0,Wheat,21452.41,33047.354,21238.659383033417,509.5,,23.75024531043365,,1,0,13.141187094351528,,3.2088354004982533,,1.556
Курская область,2024.0,Maize,2347.0,34662.0,1526.9603524229076,7518.0,54072.0,3203.2381763953986,23.03877290157648,1,1,15.832810836120352,10.89809026446922,8.072229642627436,3.1796680643366155,22.700000000000003
Курская область,2024.0,Maize,8234.0,59350.2,8478.6,7518.0,54072.0,913.0434782608696,6.566917658489191,1,1,15.832810836120352,10.89809026446922,6.817878139535976,2.023785805994555,7.0
Курская область,2024.0,Wheat,1974.0,10974.7,1959.767857142857,7518.0,54072.0,3808.510638297872,27.39209726443769,1,1,15.832810836120352,10.89809026446922,8.245256018479811,3.346110841107477,5.6000000000000005
Курская область,2024.0,Barley,354.0,2133.3,355.55,7518.0,54072.0,21237.28813559322,152.74576271186442,1,1,15.832810836120352,10.89809026446922,9.96356087585515,5.035300346709224,6.0
Курская область,2024.0,Maize,875.0,7690.200000000001,151.08447937131632,7084.6,,8096.685714285714,,1,0,15.7734341133602,,8.999333585550714,,50.900000000000006
Курская область,2024.0,Maize,4249.0,19800.2,2275.885057471264,7084.6,,1667.3570251823958,,1,0,15.7734341133602,,7.419594603888909,,8.700000000000001
Курская область,2024.0,Wheat,3978.0,17521.100000000002,3982.068181818182,7084.6,,1780.9451985922574,,1,0,15.7734341133602,,7.485460854803815,,4.4
Курская область,2024.0,Maize,7256.0,5054.1,953.6037735849056,5619.3,,774.4349503858875,,1,0,15.541717836910186,,6.653424098229135,,5.300000000000001
Курская область,2024.0,Barley,798.0,3438.9,582.8644067796611,5619.3,,7041.729323308271,,1,0,15.541717836910186,,8.85975106199045,,5.9
Курская область,2024.0,Soybean,,33975.3,18875.166666666668,7892.6,66260.0,,,1,1,15.88143629629154,11.101356767801578,,,1.8
Курская область,2024.0,Barley,5765.0,20163.300000000003,5760.942857142857,7892.6,66260.0,1369.0546400693845,11.493495229835212,1,1,15.88143629629154,11.101356767801578,7.222605901289179,2.52520812724957,3.5
Курская область,2024.0,Wheat,16938.0,53605.4,16751.6875,7892.6,66260.0,465.97000826543865,3.91191403943795,1,1,15.88143629629154,11.101356767801578,6.146265033476887,1.5916636905772887,3.2
Курская область,2024.0,Maize,5564.0,58655.3,6900.623529411765,7383.6,,1327.0309130122214,,1,0,15.814772017951862,,7.191452607636102,,8.5
Курская область,2024.0,Soybean,8003.0,14868.9,7825.736842105263,7383.6,,922.6040234911908,,1,0,15.814772017951862,,6.828283433784398,,1.9
Курская область,2024.0,Wheat,7941.0,26608.800000000003,7826.117647058823,7383.6,,929.8073290517568,,1,0,15.814772017951862,,6.83605230532468,,3.4000000000000004
Курская область,2024.0,Wheat,15953.0,72150.6,16033.466666666667,7383.6,,462.83457656867046,,1,0,15.814772017951862,,6.139527972643515,,4.5
Курская область,2024.0,Soybean,,12578.7,5989.857142857143,4017.1,125984.0,,,1,1,15.206071056166984,11.743918131227836,,,2.1
Курская область,2024.0,Soybean,6063.0,13383.9,6083.590909090909,4017.1,125984.0,662.5597888833911,20.779152234867222,1,1,15.206071056166984,11.743918131227836,6.497618961066497,3.080953192728303,2.2
Курская область,2024.0,Maize,5615.0,54235.8,6026.2,6612.0,,1177.560106856634,,1,0,15.70439688916321,,7.07204872392381,,9.0
Курская область,2024.0,Barley,8784.0,38837.4,8826.681818181818,6612.0,,752.7322404371585,,1,0,15.70439688916321,,6.62503718615474,,4.4
Курская область,2024.0,Wheat,3261.0,12351.5,3250.394736842105,6612.0,,2027.5988960441584,,1,0,15.70439688916321,,7.615100634745828,,3.8
Курская область,2024.0,Maize,3058.0,44761.0,7993.035714285715,11626.5,,3801.994767822106,,1,0,16.268797619382216,,8.243544132124553,,5.6000000000000005
Курская область,2024.0,Wheat,18420.0,73187.3,18296.825,11626.5,,631.1889250814332,,1,0,16.268797619382216,,6.449188281566437,,4.0
Курская область,2024.0,Maize,464.0,15018.4,463.5308641975309,6758.900000000001,,14566.594827586208,,1,0,15.72637086083807,,9.586554808526587,,32.4
Курская область,2024.0,Soybean,,21520.5,11955.833333333334,6758.900000000001,,,,1,0,15.72637086083807,,,,1.8
Курская область,2024.0,Soybean,11692.0,22785.2,11992.21052631579,6758.900000000001,,578.0790283954841,,1,0,15.72637086083807,,6.361438959442832,,1.9
Курская область,2024.0,Wheat,4811.0,18922.2,4851.846153846154,6758.900000000001,,1404.884639368115,,1,0,15.72637086083807,,7.248422020190848,,3.9
Курская область,2024.0,Barley,6647.0,29528.1,5368.745454545455,9035.2,,1359.2899052204002,,1,0,16.01663872857894,,7.2154531216167745,,5.5
Курская область,2024.0,Maize,31.0,247.2,30.9,8686.9,,280222.5806451613,,1,0,15.977326816837762,,12.543343065822178,,8.0
Курская область,2024.0,Barley,9747.0,46946.3,9780.479166666666,8686.9,,891.2383297424849,,1,0,15.977326816837762,,6.793733282702198,,4.800000000000001
Курская область,2024.0,Soybean,8836.0,20426.6,8170.64,4070.9,,460.7175192394749,,1,0,15.21937490884012,,6.134953273864467,,2.5
Курская область,2024.0,Soybean,,19035.9,8276.478260869566,4070.9,,,,1,0,15.21937490884012,,,,2.3000000000000003
Курская область,2024.0,Wheat,3136.0,13662.4,3105.090909090909,4070.9,,1298.1186224489795,,1,0,15.21937490884012,,7.169441330783848,,4.4
Курская область,2024.0,Maize,394.0,6961.3,393.2937853107345,5376.8,,13646.700507614214,,1,0,15.497604145622104,,9.521326325441317,,17.7
Курская область,2024.0,Soybean,17432.0,40215.100000000006,15467.346153846154,5376.8,,308.4442404772832,,1,0,15.497604145622104,,5.734777915885108,,2.6
